"2847080";"Poly Kingdom: Siege Playtest";"";"None";"[]";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2847110";"驱煞";"";"None";"['MOTZIFY']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2847220";"Kowloon Story 2 | 九龙诡录2";"";"None";"['AURORA STUDIO']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2846220";"Together with Oneesan~Yuina's Sweet Encouragement~";"";"None";"['ボウサバG']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2846260";"CloudStudy";"";"None";"['Prairie Game']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2846310";"The Lumenites Playtest";"";"None";"[]";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2846320";"Earthling of Gaia";"7,79€";"None";"['imakumi-industries']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2846340";"Color Splash: Predators";"1,99€";"None";"['Quantum Quiver Games']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2846370";"Babsi Bullet";"";"None";"['Team Marty']";"[]";"False";"{'windows': True, 'mac': True, 'linux': False}"
"2846380";"廻段-KAIDANN-";"3,34€";"None";"['v oigen emiria games']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2840040";"Zombies vs You";"¥ 136.00";"None";"['Tunts Tuntz']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2840120";"Historical Invaders";"2,99€";"None";"['Jonatas Duarte']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2839180";"Contract & Control";"";"None";"['NecroCatic Games']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2839190";"Cubix";"2,99€";"None";"['SandD']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2839220";"4D-ND Modelling Explorer";"9,75€";"None";"['XAC MAN']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2839250";"The Chancellor's Plot";"";"None";"['NLabs']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2839310";"Evader";"0,99€";"None";"['Chaos Mysterious']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2839350";"Polygon In";"";"None";"['IRS']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2839430";"Room";"1,99€";"None";"['lamb of game']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2839460";"Eve of Destruction";"";"None";"['Lost Satellite Studio']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2839480";"The Idle";"7,39€";"None";"['iclick games']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2839500";"My Life As An Alchemist";"";"None";"['Delirium Tremens Games']";"[]";"False";"{'windows': True, 'mac': True, 'linux': True}"
"2839520";"Raver Simulator";"";"None";"['Zerone Studios']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2839550";"Everything: All in 1";"";"None";"['ismail özel']";"[]";"False";"{'windows': True, 'mac': True, 'linux': True}"
"2839600";"Dungeon Full Dive: Player Edition";"";"None";"['TxK Gaming Studios']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838800";"Crystal Chip Collector: Hidden Gem";"4,99€";"None";"['Nekomura G05']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838810";"Hoverbear";"";"None";"['Chris', 'Joscha']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838900";"Dark Passage";"";"None";"['mordsoft']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2838910";"Leap In The Right Direction";"4,99€";"None";"['Jped']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
